"Pedido_ID";"Cliente_ID";"Vendedor_ID";"Data_Venda";"Meta_ID";"% Frete";"Cancelado";"Data_Remessa";"Periodo"
40676;294;"O14";"2024-12-03";"O14|43800";3.7;0;"2024-12-10";"2024-12-01"
40677;242;"O9";"2024-12-03";"O9|44166";2.7;1;;"2024-12-01"
40678;422;"O14";"2024-12-03";"O14|43586";3.7;0;"2024-12-10";"2024-12-01"
40679;197;"O6";"2024-12-03";"O6|44044";2.6;0;"2024-12-09";"2024-12-01"
40680;122;"O11";"2024-12-03";"O11|43770";1.8;0;"2024-12-09";"2024-12-01"
40681;162;"O11";"2024-12-03";"O11|44105";2.8;0;"2024-12-14";"2024-12-01"
40682;9;"O3";"2024-12-03";"O3|43983";3.2;0;"2025-01-08";"2024-12-01"
40683;164;"O11";"2024-12-03";"O11|43466";3.2;0;"2024-12-09";"2024-12-01"
40684;192;"O10";"2024-12-04";"O10|43800";2.6;0;"2024-12-10";"2024-12-01"
40685;399;"O14";"2024-12-04";"O14|43800";4.7;0;"2025-01-01";"2024-12-01"
40686;131;"O7";"2024-12-04";"O7|43922";3.7;1;;"2024-12-01"
40687;231;"O14";"2024-12-04";"O14|43952";3.7;0;"2024-12-08";"2024-12-01"
40688;188;"O13";"2024-12-04";"O13|44044";3.0;0;"2024-12-08";"2024-12-01"
40689;93;"O4";"2024-12-04";"O4|44166";3.5;0;"2024-12-06";"2024-12-01"
40690;196;"O6";"2024-12-04";"O6|44378";2.6;0;"2024-12-09";"2024-12-01"
40691;277;"O14";"2024-12-04";"O14|43466";4.3;1;;"2024-12-01"
40692;511;"O13";"2024-12-04";"O13|44105";4.7;0;"2024-12-08";"2024-12-01"
40693;227;"O14";"2024-12-04";"O14|44166";3.8;0;"2024-12-08";"2024-12-01"
40694;68;"O7";"2024-12-04";"O7|43862";3.7;0;"2024-12-18";"2024-12-01"
40695;105;"O2";"2024-12-05";"O2|44013";2.9;0;"2024-12-11";"2024-12-01"
40696;206;"O14";"2024-12-05";"O14|44378";3.1;0;"2024-12-07";"2024-12-01"
40697;159;"O14";"2024-12-05";"O14|44197";5.8;0;"2024-12-09";"2024-12-01"
40698;442;"O14";"2024-12-05";"O14|43497";4.7;0;"2024-12-09";"2024-12-01"
40699;89;"O1";"2024-12-05";"O1|44105";3.8;0;"2024-12-09";"2024-12-01"
40700;305;"O3";"2024-12-05";"O3|43831";3.7;1;;"2024-12-01"
40701;470;"O8";"2024-12-05";"O8|43617";4.5;0;"2024-12-07";"2024-12-01"
40702;116;"O2";"2024-12-05";"O2|44197";4.2;1;;"2024-12-01"
40703;53;"O14";"2024-12-05";"O14|43497";2.7;0;"2024-12-07";"2024-12-01"
40704;59;"O14";"2024-12-05";"O14|44228";4.0;0;"2024-12-12";"2024-12-01"
40705;166;"O11";"2024-12-05";"O11|44409";1.7;0;"2024-12-10";"2024-12-01"
40706;521;"O14";"2024-12-05";"O14|43800";3.7;0;"2024-12-08";"2024-12-01"
40707;7;"O3";"2024-12-05";"O3|43983";3.8;0;"2024-12-12";"2024-12-01"
40708;225;"O14";"2024-12-05";"O14|43952";4.7;0;"2024-12-12";"2024-12-01"
40709;119;"O9";"2024-12-05";"O9|43466";5.2;1;;"2024-12-01"
40710;172;"O8";"2024-12-06";"O8|44197";4.4;1;;"2024-12-01"
40711;115;"O13";"2024-12-06";"O13|44105";4.2;0;"2024-12-09";"2024-12-01"
40712;155;"O11";"2024-12-06";"O11|44044";4.1;0;"2024-12-09";"2024-12-01"
40713;436;"O14";"2024-12-06";"O14|44013";3.3;0;"2024-12-08";"2024-12-01"
40714;153;"O14";"2024-12-06";"O14|44256";3.6;0;"2024-12-12";"2024-12-01"
40715;380;"O8";"2024-12-06";"O8|43891";3.0;1;;"2024-12-01"
40716;270;"O2";"2024-12-06";"O2|43739";5.9;0;"2024-12-11";"2024-12-01"
40717;272;"O2";"2024-12-06";"O2|43647";2.1;0;"2024-12-13";"2024-12-01"
40718;20;"O9";"2024-12-06";"O9|44013";4.4;0;"2024-12-09";"2024-12-01"
40719;369;"O14";"2024-12-06";"O14|43739";3.7;1;;"2024-12-01"
40720;28;"O14";"2024-12-06";"O14|43647";4.0;0;"2024-12-09";"2024-12-01"
40721;159;"O8";"2024-12-06";"O8|43678";5.8;0;"2024-12-10";"2024-12-01"
40722;291;"O14";"2024-12-06";"O14|44075";4.9;0;"2024-12-12";"2024-12-01"
40723;511;"O14";"2024-12-06";"O14|43678";4.7;1;;"2024-12-01"
40724;280;"O14";"2024-12-06";"O14|44075";4.4;0;"2024-12-08";"2024-12-01"
40725;496;"O5";"2024-12-07";"O5|44136";3.5;0;"2024-12-14";"2024-12-01"
40726;513;"O14";"2024-12-07";"O14|43497";4.7;1;;"2024-12-01"
40727;30;"O1";"2024-12-07";"O1|44409";4.4;0;"2025-01-08";"2024-12-01"
40728;146;"O14";"2024-12-07";"O14|43952";3.9;0;"2024-12-12";"2024-12-01"
40729;217;"O14";"2024-12-07";"O14|43497";3.7;1;;"2024-12-01"
40730;441;"O14";"2024-12-07";"O14|44166";3.7;0;"2024-12-13";"2024-12-01"
40731;445;"O6";"2024-12-07";"O6|43800";4.4;1;;"2024-12-01"
40732;94;"O14";"2024-12-07";"O14|43466";4.7;1;;"2024-12-01"
40733;224;"O5";"2024-12-07";"O5|44348";2.9;0;"2024-12-12";"2024-12-01"
40734;66;"O14";"2024-12-07";"O14|43800";4.6;0;"2024-12-10";"2024-12-01"
40735;189;"O10";"2024-12-07";"O10|44228";2.6;0;"2024-12-14";"2024-12-01"
40736;141;"O5";"2024-12-07";"O5|44409";3.9;0;"2024-12-11";"2024-12-01"
40737;185;"O13";"2024-12-07";"O13|43922";3.0;0;"2025-01-04";"2024-12-01"
40738;53;"O14";"2024-12-07";"O14|44013";2.7;0;"2024-12-25";"2024-12-01"
40739;40;"O13";"2024-12-07";"O13|44105";3.1;0;"2024-12-12";"2024-12-01"
40740;157;"O13";"2024-12-08";"O13|43466";3.8;0;"2024-12-12";"2024-12-01"
40741;178;"O2";"2024-12-08";"O2|43770";2.2;0;"2025-01-11";"2024-12-01"
40742;401;"O4";"2024-12-08";"O4|43525";4.7;1;;"2024-12-01"
40743;82;"O14";"2024-12-08";"O14|44013";4.9;0;"2024-12-27";"2024-12-01"
40744;107;"O11";"2024-12-08";"O11|44287";3.9;0;"2024-12-12";"2024-12-01"
40745;130;"O7";"2024-12-08";"O7|44136";3.7;0;"2024-12-15";"2024-12-01"
40746;220;"O4";"2024-12-08";"O4|44256";4.1;1;;"2024-12-01"
40747;503;"O11";"2024-12-08";"O11|44409";4.4;0;"2024-12-15";"2024-12-01"
40748;64;"O12";"2024-12-08";"O12|44256";4.3;0;"2024-12-11";"2024-12-01"
40749;148;"O2";"2024-12-08";"O2|44166";3.5;0;"2024-12-15";"2024-12-01"
40750;227;"O2";"2024-12-08";"O2|43647";3.8;0;"2024-12-13";"2024-12-01"
40751;161;"O14";"2024-12-08";"O14|43586";2.8;0;"2024-12-28";"2024-12-01"
40752;221;"O14";"2024-12-09";"O14|43800";4.7;0;"2024-12-13";"2024-12-01"
40753;138;"O13";"2024-12-09";"O13|43800";3.7;1;;"2024-12-01"
40754;11;"O14";"2024-12-09";"O14|43800";4.6;0;"2024-12-13";"2024-12-01"
40755;496;"O14";"2024-12-09";"O14|43497";3.5;0;"2024-12-12";"2024-12-01"
40756;119;"O5";"2024-12-09";"O5|43800";5.2;0;"2024-12-12";"2024-12-01"
40757;147;"O7";"2024-12-09";"O7|43525";3.9;0;"2024-12-22";"2024-12-01"
40758;250;"O1";"2024-12-09";"O1|43770";4.9;0;"2024-12-15";"2024-12-01"
40759;207;"O14";"2024-12-09";"O14|43497";4.5;1;;"2024-12-01"
40760;76;"O10";"2024-12-09";"O10|43586";4.0;0;"2024-12-13";"2024-12-01"
40761;395;"O7";"2024-12-09";"O7|44287";2.1;0;"2024-12-13";"2024-12-01"
40762;150;"O4";"2024-12-09";"O4|44013";3.5;1;;"2024-12-01"
40763;221;"O14";"2024-12-09";"O14|44197";4.7;0;"2024-12-13";"2024-12-01"
40764;375;"O4";"2024-12-10";"O4|43739";3.3;1;;"2024-12-01"
40765;188;"O13";"2024-12-10";"O13|44228";3.0;0;"2025-01-09";"2024-12-01"
40766;439;"O1";"2024-12-10";"O1|43525";3.5;0;"2024-12-12";"2024-12-01"
40767;53;"O3";"2024-12-10";"O3|43497";2.7;0;"2024-12-12";"2024-12-01"
40768;124;"O5";"2024-12-10";"O5|43922";2.5;0;"2024-12-17";"2024-12-01"
40769;13;"O9";"2024-12-10";"O9|44228";3.6;0;"2024-12-12";"2024-12-01"
40770;118;"O14";"2024-12-10";"O14|44197";5.2;0;"2024-12-16";"2024-12-01"
40771;80;"O1";"2024-12-10";"O1|43831";4.4;1;;"2024-12-01"
40772;16;"O14";"2024-12-10";"O14|44378";2.7;0;"2024-12-15";"2024-12-01"
40773;190;"O5";"2024-12-10";"O5|43770";2.6;0;"2024-12-12";"2024-12-01"
40774;209;"O14";"2024-12-10";"O14|43647";5.1;0;"2024-12-29";"2024-12-01"
40775;131;"O7";"2024-12-10";"O7|43983";3.7;1;;"2024-12-01"
40776;516;"O2";"2024-12-10";"O2|44348";4.7;1;;"2024-12-01"
40777;56;"O10";"2024-12-10";"O10|44228";3.3;0;"2024-12-17";"2024-12-01"
40778;89;"O1";"2024-12-10";"O1|44136";3.8;0;"2025-01-16";"2024-12-01"
40779;481;"O14";"2024-12-11";"O14|43678";4.1;0;"2024-12-15";"2024-12-01"
40780;178;"O2";"2024-12-11";"O2|43800";2.2;0;"2024-12-27";"2024-12-01"
40781;118;"O10";"2024-12-11";"O10|43617";5.2;0;"2024-12-14";"2024-12-01"
40782;160;"O11";"2024-12-11";"O11|44228";3.7;0;"2024-12-16";"2024-12-01"
40783;157;"O13";"2024-12-11";"O13|43983";3.8;0;"2024-12-16";"2024-12-01"
40784;485;"O1";"2024-12-11";"O1|44044";3.2;0;"2024-12-16";"2024-12-01"
40785;512;"O8";"2024-12-11";"O8|44166";3.7;0;"2025-01-04";"2024-12-01"
40786;94;"O14";"2024-12-11";"O14|44105";4.7;1;;"2024-12-01"
40787;359;"O14";"2024-12-11";"O14|43952";4.9;0;"2024-12-18";"2024-12-01"
40788;347;"O10";"2024-12-11";"O10|43617";3.5;0;"2024-12-16";"2024-12-01"
40789;46;"O7";"2024-12-11";"O7|43800";3.7;0;"2024-12-17";"2024-12-01"
40790;84;"O14";"2024-12-12";"O14|43497";4.8;0;"2024-12-15";"2024-12-01"
40791;444;"O14";"2024-12-12";"O14|43952";4.7;1;;"2024-12-01"
40792;499;"O5";"2024-12-12";"O5|44287";4.4;1;;"2024-12-01"
40793;396;"O6";"2024-12-12";"O6|44287";3.2;0;"2024-12-19";"2024-12-01"
40794;123;"O5";"2024-12-12";"O5|44287";2.5;1;;"2024-12-01"
40795;390;"O2";"2024-12-12";"O2|44228";3.9;0;"2024-12-14";"2024-12-01"
40796;59;"O14";"2024-12-12";"O14|43952";4.0;0;"2024-12-18";"2024-12-01"
40797;159;"O14";"2024-12-12";"O14|44197";5.8;0;"2024-12-19";"2024-12-01"
40798;108;"O5";"2024-12-12";"O5|44136";3.9;1;;"2024-12-01"
40799;49;"O14";"2024-12-12";"O14|43497";4.6;0;"2024-12-15";"2024-12-01"
40800;476;"O5";"2024-12-12";"O5|43983";3.2;0;"2024-12-16";"2024-12-01"
40801;209;"O4";"2024-12-12";"O4|44013";5.1;0;"2024-12-18";"2024-12-01"
40802;111;"O12";"2024-12-12";"O12|44256";4.3;0;"2024-12-15";"2024-12-01"
40803;210;"O14";"2024-12-13";"O14|44256";2.1;0;"2024-12-16";"2024-12-01"
40804;45;"O1";"2024-12-13";"O1|44075";4.4;0;"2024-12-16";"2024-12-01"
40805;47;"O11";"2024-12-13";"O11|43709";3.8;1;;"2024-12-01"
40806;84;"O3";"2024-12-13";"O3|43983";4.8;0;"2024-12-17";"2024-12-01"
40807;64;"O12";"2024-12-13";"O12|44075";4.3;0;"2025-01-01";"2024-12-01"
40808;218;"O14";"2024-12-13";"O14|44317";3.5;0;"2024-12-20";"2024-12-01"
40809;115;"O13";"2024-12-13";"O13|44409";4.2;0;"2025-01-14";"2024-12-01"
40810;332;"O14";"2024-12-13";"O14|43800";4.0;0;"2024-12-22";"2024-12-01"
40811;9;"O3";"2024-12-13";"O3|43952";3.2;0;"2025-01-13";"2024-12-01"
40812;200;"O6";"2024-12-13";"O6|44105";4.2;0;"2025-01-10";"2024-12-01"
40813;456;"O14";"2024-12-13";"O14|43586";3.8;0;"2024-12-19";"2024-12-01"
40814;107;"O11";"2024-12-13";"O11|44287";3.9;0;"2025-01-14";"2024-12-01"
40815;122;"O11";"2024-12-13";"O11|44409";1.8;0;"2024-12-20";"2024-12-01"
40816;209;"O14";"2024-12-14";"O14|43586";5.1;0;"2024-12-21";"2024-12-01"
40817;399;"O14";"2024-12-14";"O14|43952";4.7;0;"2024-12-20";"2024-12-01"
40818;28;"O14";"2024-12-14";"O14|44197";4.0;0;"2025-01-05";"2024-12-01"
40819;337;"O7";"2024-12-14";"O7|43556";5.9;1;;"2024-12-01"
40820;230;"O14";"2024-12-14";"O14|43497";2.7;1;;"2024-12-01"
40821;202;"O10";"2024-12-14";"O10|44013";4.6;0;"2025-01-06";"2024-12-01"
40822;454;"O9";"2024-12-14";"O9|44409";3.7;0;"2025-01-13";"2024-12-01"
40823;365;"O5";"2024-12-14";"O5|44256";3.0;0;"2024-12-18";"2024-12-01"
40824;261;"O9";"2024-12-14";"O9|44136";3.7;0;"2024-12-19";"2024-12-01"
40825;170;"O11";"2024-12-14";"O11|43617";1.7;0;"2024-12-20";"2024-12-01"
40826;27;"O9";"2024-12-14";"O9|44166";3.1;1;;"2024-12-01"
40827;312;"O14";"2024-12-14";"O14|43770";3.2;0;"2024-12-16";"2024-12-01"
40828;426;"O12";"2024-12-15";"O12|43952";3.2;1;;"2024-12-01"
40829;404;"O9";"2024-12-15";"O9|44228";3.2;0;"2024-12-17";"2024-12-01"
40830;157;"O13";"2024-12-15";"O13|44256";3.8;1;;"2024-12-01"
40831;365;"O9";"2024-12-15";"O9|44409";3.0;0;"2024-12-20";"2024-12-01"
40832;122;"O11";"2024-12-15";"O11|44409";1.8;0;"2024-12-25";"2024-12-01"
40833;30;"O1";"2024-12-15";"O1|44044";4.4;0;"2025-01-11";"2024-12-01"
40834;481;"O14";"2024-12-15";"O14|43800";4.1;1;;"2024-12-01"
40835;116;"O2";"2024-12-15";"O2|44044";4.2;0;"2024-12-19";"2024-12-01"
40836;194;"O6";"2024-12-15";"O6|43525";4.0;0;"2024-12-20";"2024-12-01"
40837;144;"O14";"2024-12-15";"O14|43497";5.8;0;"2024-12-20";"2024-12-01"
40838;100;"O9";"2024-12-15";"O9|44409";4.4;1;;"2024-12-01"
40839;507;"O10";"2024-12-16";"O10|43497";4.4;0;"2024-12-23";"2024-12-01"
40840;460;"O14";"2024-12-16";"O14|43800";4.8;0;"2024-12-20";"2024-12-01"
40841;126;"O6";"2024-12-16";"O6|44166";4.8;1;;"2024-12-01"
40842;208;"O9";"2024-12-16";"O9|44228";4.1;0;"2024-12-21";"2024-12-01"
40843;104;"O11";"2024-12-16";"O11|43952";4.1;0;"2025-01-05";"2024-12-01"
40844;252;"O14";"2024-12-16";"O14|43800";4.7;0;"2024-12-18";"2024-12-01"
40845;101;"O12";"2024-12-16";"O12|43678";4.3;0;"2024-12-23";"2024-12-01"
40846;507;"O3";"2024-12-16";"O3|43647";4.4;1;;"2024-12-01"
40847;30;"O1";"2024-12-16";"O1|43983";4.4;0;"2024-12-22";"2024-12-01"
40848;132;"O11";"2024-12-16";"O11|43525";3.1;0;"2024-12-22";"2024-12-01"
40849;285;"O3";"2024-12-16";"O3|44136";4.1;1;;"2024-12-01"
40850;84;"O14";"2024-12-17";"O14|43800";4.8;0;"2024-12-23";"2024-12-01"
40851;228;"O14";"2024-12-17";"O14|44378";3.6;0;"2024-12-24";"2024-12-01"
40852;155;"O11";"2024-12-17";"O11|43497";4.1;0;"2024-12-20";"2024-12-01"
40853;59;"O14";"2024-12-17";"O14|43800";4.0;0;"2025-01-07";"2024-12-01"
40854;383;"O7";"2024-12-17";"O7|43556";3.7;0;"2024-12-20";"2024-12-01"
40855;434;"O13";"2024-12-17";"O13|44044";4.1;0;"2024-12-19";"2024-12-01"
40856;116;"O2";"2024-12-17";"O2|44197";4.2;0;"2025-01-05";"2024-12-01"
40857;493;"O5";"2024-12-17";"O5|43617";2.6;0;"2024-12-20";"2024-12-01"
40858;206;"O14";"2024-12-17";"O14|43497";3.1;1;;"2024-12-01"
40859;189;"O10";"2024-12-17";"O10|44228";2.6;0;"2024-12-20";"2024-12-01"
40860;510;"O14";"2024-12-17";"O14|44197";4.7;0;"2024-12-21";"2024-12-01"
40861;64;"O12";"2024-12-17";"O12|43891";4.3;0;"2024-12-22";"2024-12-01"
40862;80;"O1";"2024-12-18";"O1|43466";4.4;0;"2024-12-23";"2024-12-01"
40863;199;"O10";"2024-12-18";"O10|44166";4.2;0;"2024-12-24";"2024-12-01"
40864;124;"O5";"2024-12-18";"O5|43647";2.5;1;;"2024-12-01"
40865;341;"O14";"2024-12-18";"O14|43952";3.7;1;;"2024-12-01"
40866;227;"O13";"2024-12-18";"O13|44044";3.8;0;"2024-12-22";"2024-12-01"
40867;212;"O5";"2024-12-18";"O5|44378";4.7;1;;"2024-12-01"
40868;520;"O1";"2024-12-18";"O1|44256";3.5;0;"2024-12-24";"2024-12-01"
40869;198;"O6";"2024-12-18";"O6|43983";4.2;0;"2025-01-15";"2024-12-01"
40870;364;"O8";"2024-12-18";"O8|44105";2.6;0;"2025-01-08";"2024-12-01"
40871;471;"O9";"2024-12-18";"O9|44409";4.5;0;"2024-12-22";"2024-12-01"
40872;175;"O11";"2024-12-18";"O11|43770";2.7;0;"2024-12-20";"2024-12-01"
40873;76;"O14";"2024-12-18";"O14|43586";4.0;0;"2024-12-23";"2024-12-01"
40874;221;"O14";"2024-12-19";"O14|44013";4.7;0;"2024-12-25";"2024-12-01"
40875;65;"O6";"2024-12-19";"O6|43586";3.0;0;"2024-12-22";"2024-12-01"
40876;65;"O6";"2024-12-19";"O6|44105";3.0;0;"2024-12-22";"2024-12-01"
40877;45;"O1";"2024-12-19";"O1|43800";4.4;0;"2024-12-21";"2024-12-01"
40878;219;"O5";"2024-12-19";"O5|43525";3.2;0;"2025-01-09";"2024-12-01"
40879;444;"O14";"2024-12-19";"O14|43525";4.7;0;"2024-12-22";"2024-12-01"
40880;210;"O5";"2024-12-19";"O5|43770";2.1;0;"2024-12-21";"2024-12-01"
40881;53;"O3";"2024-12-19";"O3|43497";2.7;0;"2024-12-23";"2024-12-01"
40882;460;"O5";"2024-12-19";"O5|44136";4.8;1;;"2024-12-01"
40883;110;"O12";"2024-12-19";"O12|44044";4.3;0;"2024-12-25";"2024-12-01"
40884;299;"O14";"2024-12-19";"O14|43466";2.9;0;"2025-01-08";"2024-12-01"
40885;159;"O14";"2024-12-20";"O14|43497";5.8;0;"2025-01-25";"2024-12-01"
40886;492;"O1";"2024-12-20";"O1|43983";2.6;0;"2024-12-25";"2024-12-01"
40887;145;"O8";"2024-12-20";"O8|44228";5.8;1;;"2024-12-01"
40888;71;"O1";"2024-12-20";"O1|43497";3.1;0;"2025-01-25";"2024-12-01"
40889;77;"O8";"2024-12-20";"O8|43983";4.8;0;"2024-12-23";"2024-12-01"
40890;408;"O9";"2024-12-20";"O9|44348";3.7;1;;"2024-12-01"
40891;37;"O14";"2024-12-20";"O14|43891";4.7;0;"2024-12-24";"2024-12-01"
40892;141;"O9";"2024-12-20";"O9|44136";3.9;0;"2024-12-25";"2024-12-01"
40893;223;"O14";"2024-12-20";"O14|44256";3.8;0;"2024-12-27";"2024-12-01"
40894;165;"O12";"2024-12-20";"O12|43466";3.3;0;"2024-12-27";"2024-12-01"
40895;86;"O14";"2024-12-20";"O14|43952";2.9;0;"2025-01-01";"2024-12-01"
40896;243;"O9";"2024-12-20";"O9|44105";5.1;1;;"2024-12-01"
40897;308;"O7";"2024-12-20";"O7|43556";3.7;1;;"2024-12-01"
40898;147;"O14";"2024-12-20";"O14|44197";3.9;1;;"2024-12-01"
40899;86;"O14";"2024-12-20";"O14|43952";2.9;1;;"2024-12-01"
40900;510;"O10";"2024-12-21";"O10|43556";4.7;0;"2024-12-27";"2024-12-01"
40901;521;"O14";"2024-12-21";"O14|43739";3.7;0;"2024-12-25";"2024-12-01"
40902;45;"O1";"2024-12-21";"O1|44317";4.4;0;"2025-01-18";"2024-12-01"
40903;49;"O14";"2024-12-21";"O14|44348";4.7;0;"2025-01-09";"2024-12-01"
40904;68;"O7";"2024-12-21";"O7|43647";3.7;0;"2024-12-25";"2024-12-01"
40905;120;"O11";"2024-12-21";"O11|43525";4.1;0;"2024-12-25";"2024-12-01"
40906;364;"O8";"2024-12-21";"O8|44013";2.6;1;;"2024-12-01"
40907;517;"O8";"2024-12-21";"O8|43891";4.7;0;"2024-12-27";"2024-12-01"
40908;102;"O14";"2024-12-21";"O14|43770";3.6;0;"2025-01-21";"2024-12-01"
40909;18;"O3";"2024-12-21";"O3|44287";4.2;1;;"2024-12-01"
40910;340;"O14";"2024-12-21";"O14|44013";3.7;0;"2024-12-25";"2024-12-01"
40911;37;"O3";"2024-12-21";"O3|43647";4.7;0;"2024-12-23";"2024-12-01"
40912;510;"O9";"2024-12-21";"O9|44044";4.7;0;"2024-12-27";"2024-12-01"
40913;89;"O1";"2024-12-21";"O1|44105";3.8;0;"2024-12-23";"2024-12-01"
40914;37;"O14";"2024-12-22";"O14|43678";4.7;0;"2024-12-29";"2024-12-01"
40915;503;"O8";"2024-12-22";"O8|43831";4.4;1;;"2024-12-01"
40916;355;"O8";"2024-12-22";"O8|44044";3.7;0;"2025-01-02";"2024-12-01"
40917;45;"O1";"2024-12-22";"O1|43709";4.4;0;"2024-12-25";"2024-12-01"
40918;190;"O5";"2024-12-22";"O5|43770";2.6;0;"2024-12-28";"2024-12-01"
40919;15;"O5";"2024-12-22";"O5|43831";2.6;0;"2024-12-26";"2024-12-01"
40920;85;"O3";"2024-12-22";"O3|44013";3.6;0;"2024-12-28";"2024-12-01"
40921;126;"O6";"2024-12-22";"O6|43952";4.8;0;"2024-12-24";"2024-12-01"
40922;395;"O6";"2024-12-22";"O6|44044";2.1;1;;"2024-12-01"
40923;487;"O12";"2024-12-22";"O12|44409";2.6;0;"2025-01-21";"2024-12-01"
40924;253;"O5";"2024-12-22";"O5|44348";2.6;0;"2024-12-24";"2024-12-01"
40925;159;"O8";"2024-12-22";"O8|44044";5.8;0;"2024-12-24";"2024-12-01"
40926;53;"O14";"2024-12-22";"O14|44013";2.7;0;"2025-01-17";"2024-12-01"
40927;134;"O11";"2024-12-22";"O11|43831";3.1;0;"2024-12-28";"2024-12-01"
40928;354;"O14";"2024-12-22";"O14|43525";4.3;0;"2024-12-29";"2024-12-01"
40929;221;"O14";"2024-12-23";"O14|43586";4.7;0;"2025-01-22";"2024-12-01"
40930;112;"O12";"2024-12-23";"O12|43647";3.1;0;"2024-12-29";"2024-12-01"
40931;191;"O10";"2024-12-23";"O10|43586";2.6;0;"2024-12-29";"2024-12-01"
40932;87;"O14";"2024-12-23";"O14|44105";3.7;1;;"2024-12-01"
40933;319;"O13";"2024-12-23";"O13|43922";3.7;0;"2024-12-29";"2024-12-01"
40934;77;"O8";"2024-12-23";"O8|43709";4.8;0;"2024-12-28";"2024-12-01"
40935;185;"O12";"2024-12-23";"O12|43617";3.0;0;"2024-12-30";"2024-12-01"
40936;509;"O9";"2024-12-23";"O9|43800";4.7;0;"2025-01-29";"2024-12-01"
40937;115;"O12";"2024-12-23";"O12|43556";4.2;1;;"2024-12-01"
40938;114;"O13";"2024-12-23";"O13|44105";3.1;0;"2024-12-27";"2024-12-01"
40939;49;"O14";"2024-12-23";"O14|43800";4.7;0;"2025-01-04";"2024-12-01"
40940;199;"O10";"2024-12-23";"O10|43466";4.2;1;;"2024-12-01"
40941;229;"O14";"2024-12-24";"O14|43466";3.0;1;;"2024-12-01"
40942;243;"O2";"2024-12-24";"O2|43466";5.1;0;"2024-12-27";"2024-12-01"
40943;74;"O14";"2024-12-24";"O14|44378";3.6;1;;"2024-12-01"
40944;49;"O14";"2024-12-24";"O14|43800";4.6;0;"2024-12-26";"2024-12-01"
40945;172;"O11";"2024-12-24";"O11|44317";4.4;0;"2025-01-08";"2024-12-01"
40946;18;"O3";"2024-12-24";"O3|43739";4.2;0;"2024-12-29";"2024-12-01"
40947;41;"O3";"2024-12-24";"O3|44044";2.7;0;"2024-12-30";"2024-12-01"
40948;407;"O5";"2024-12-24";"O5|44136";3.3;0;"2024-12-28";"2024-12-01"
40949;199;"O10";"2024-12-24";"O10|43952";4.2;0;"2024-12-26";"2024-12-01"
40950;158;"O4";"2024-12-24";"O4|44166";3.8;0;"2024-12-27";"2024-12-01"
40951;518;"O14";"2024-12-24";"O14|43952";4.7;0;"2024-12-31";"2024-12-01"
40952;221;"O14";"2024-12-24";"O14|43678";4.7;0;"2024-12-26";"2024-12-01"
40953;242;"O14";"2024-12-24";"O14|43800";2.7;0;"2024-12-26";"2024-12-01"
40954;426;"O14";"2024-12-24";"O14|43862";3.2;1;;"2024-12-01"
40955;475;"O10";"2024-12-24";"O10|44317";3.2;1;;"2024-12-01"
40956;473;"O3";"2024-12-25";"O3|43831";4.5;0;"2024-12-28";"2024-12-01"
40957;101;"O12";"2024-12-25";"O12|44013";4.3;0;"2024-12-30";"2024-12-01"
40958;368;"O14";"2024-12-25";"O14|43770";4.3;0;"2024-12-30";"2024-12-01"
40959;278;"O6";"2024-12-25";"O6|43952";2.9;0;"2025-01-14";"2024-12-01"
40960;164;"O11";"2024-12-25";"O11|43497";3.2;0;"2024-12-31";"2024-12-01"
40961;174;"O11";"2024-12-25";"O11|43466";2.7;1;;"2024-12-01"
40962;163;"O11";"2024-12-25";"O11|43952";3.2;1;;"2024-12-01"
40963;13;"O9";"2024-12-25";"O9|44228";3.6;0;"2025-01-12";"2024-12-01"
40964;2;"O14";"2024-12-25";"O14|44075";4.5;0;"2024-12-31";"2024-12-01"
40965;19;"O3";"2024-12-25";"O3|43497";3.3;0;"2025-01-01";"2024-12-01"
40966;178;"O11";"2024-12-25";"O11|44013";2.2;0;"2024-12-31";"2024-12-01"
40967;515;"O10";"2024-12-25";"O10|44409";4.7;1;;"2024-12-01"
40968;89;"O14";"2024-12-25";"O14|44136";3.8;0;"2024-12-28";"2024-12-01"
40969;431;"O5";"2024-12-26";"O5|43647";3.2;0;"2025-01-01";"2024-12-01"
40970;89;"O1";"2024-12-26";"O1|44105";3.8;0;"2024-12-30";"2024-12-01"
40971;515;"O9";"2024-12-26";"O9|44136";4.7;0;"2025-01-01";"2024-12-01"
40972;94;"O14";"2024-12-26";"O14|43952";4.7;1;;"2024-12-01"
40973;227;"O14";"2024-12-26";"O14|43952";3.8;1;;"2024-12-01"
40974;163;"O11";"2024-12-26";"O11|43952";3.2;1;;"2024-12-01"
40975;146;"O9";"2024-12-26";"O9|43709";3.9;0;"2025-01-01";"2024-12-01"
40976;84;"O14";"2024-12-26";"O14|43586";4.8;0;"2024-12-29";"2024-12-01"
40977;214;"O14";"2024-12-26";"O14|43678";2.7;0;"2024-12-28";"2024-12-01"
40978;23;"O3";"2024-12-26";"O3|43952";2.1;0;"2024-12-28";"2024-12-01"
40979;239;"O8";"2024-12-26";"O8|44409";4.1;0;"2024-12-30";"2024-12-01"
40980;157;"O4";"2024-12-26";"O4|43770";3.8;0;"2025-01-01";"2024-12-01"
40981;505;"O9";"2024-12-26";"O9|44044";4.4;0;"2024-12-31";"2024-12-01"
